file_path,type,is_watercolor,confidence,details
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251006-135732996.jpg,image,False,0.003174265380948782,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251007-125028842.jpg,image,False,0.013124543242156506,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251003-172038562.jpg,image,False,0.0045726727694272995,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251003-165136816.jpg,image,False,0.003220748621970415,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251003-164315351.jpg,image,False,0.0002779419592116028,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251011-180259647.jpg,image,False,0.014778112061321735,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251011-160216767.jpg,image,False,0.04526224359869957,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251009-210358662.jpg,image,False,0.0016374154947698116,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251001-182318106.jpg,image,False,0.001967142103239894,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251011-153850680.jpg,image,False,0.008239950984716415,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251003-172013268.jpg,image,False,0.01313421968370676,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251003-190431926.jpg,image,False,0.00487227039411664,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251005-183733103.jpg,image,False,0.002625391585752368,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251005-133717095.jpg,image,False,0.0008532194187864661,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251012-172844828.jpg,image,False,0.03676837682723999,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251015-160940734.jpg,image,False,0.05325927212834358,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251009-181207335.jpg,image,False,0.0011755803134292364,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251009-185209162.jpg,image,False,0.020246483385562897,Top: a photograph
